row_type,base_run_name,run_name,backend,model_name,seed,split_seed,num_runs,accuracy,accuracy_std,auc_0,auc_1,auc_2,auc_3,auc_4,auc_W,auc_W/Z/top,auc_W_std,auc_Z,auc_Z_std,auc_gluon,auc_gluon_std,auc_quark,auc_quark/gluon,auc_quark_std,auc_top,auc_top_std,cpu_latency_ms,cpu_latency_ms_std,gpu_latency_ms,gpu_latency_ms_std,macro_auc,macro_auc_std,model_size_bytes,model_size_bytes_std,parameter_count,parameter_count_std
run,xgboost_bdt__seed43,xgboost_bdt__seed43,xgboost,xgboost_bdt,43,42,,0.7656867469879518,,,,,,,0.9531742290187804,,,0.9473727880488692,,0.9399942139128711,,0.9048204435267353,,,0.9636961170419314,,8.950971154496074,,,,0.9418115583098375,,102786856,,2970248,
run,xgboost_bdt__seed44,xgboost_bdt__seed44,xgboost,xgboost_bdt,44,42,,0.7657951807228915,,,,,,,0.9532325443279619,,,0.9473918466007971,,0.9400798102032535,,0.9048061073136164,,,0.9636698785073159,,8.483397215604782,,,,0.941836037390589,,95879661,,2771699,
run,xgboost_bdt_conifer600__seed42,xgboost_bdt_conifer600__seed42,xgboost,xgboost_bdt,42,42,,0.7659578313253012,,,,,,,0.9531665844413302,,,0.9474685386339647,,0.9403734676650337,,0.9049707597695074,,,0.9637798705757872,,10.481538265943527,,,,0.9419518442171245,,106499210,,3073368,
run,xgboost_bdt_conifer_d3_50__seed42,xgboost_bdt_conifer_d3_50__seed42,xgboost,xgboost_bdt,42,42,,0.7380180722891566,,,,,,,0.9415727616733146,,,0.9307342435339426,,0.9151987292723626,,0.8875412931961175,,,0.9481131100875995,,0.17631123028695583,,,,0.9246320275526673,,299500,,3750,
run,xgboost_bdt_conifer_d4_100__seed42,xgboost_bdt_conifer_d4_100__seed42,xgboost,xgboost_bdt,42,42,,0.7476686746987952,,,,,,,0.9450888540311324,,,0.9361519236110377,,0.9246081495762197,,0.8933592454173666,,,0.9541317236610476,,0.21709850430488586,,,,0.9306679792593607,,865066,,15496,
aggregate,baseline_mlp,baseline_mlp__mean,onnx,mlp_baseline,,42,1,0.7659457831325301,0.0,,,,,,0.9538440754265538,,0.0,0.9481819955027939,0.0,0.9393520298906463,0.0,0.9048634077312444,,0.0,0.9625311483063619,0.0,0.01731160469353199,0.0,,,0.94175453137152,0.0,18607.0,0.0,4389.0,0.0
aggregate,baseline_mlp,baseline_mlp__mean,pytorch,mlp_baseline,,42,1,0.7659457831325301,0.0,,,,,,0.9538440766679415,,0.0,0.9481819949379957,0.0,0.9393520295521467,0.0,0.9048634077312445,,0.0,0.9625311485312995,0.0,0.1037014052271843,0.0,,,0.9417545314841256,0.0,22588.0,0.0,4389.0,0.0
aggregate,binary_448_224_224,binary_448_224_224__mean,pytorch,binary_large,,42,3,0.7565100401606425,0.00034047249139229114,,,,,,0.9489414994970861,,0.0002580030431393953,0.942363237094066,0.0010679622412531576,0.9345485959998839,0.00013287922241414282,0.898978454450894,,0.00047922146360715223,0.9582553642602748,0.0006588301544500866,1.3487717816606164,0.02360962177951873,,,0.936617430260441,0.00041361007015856414,644452.0,0.0,159717.0,0.0
aggregate,binary_bit158_sigmoid_f7_fixed,binary_bit158_sigmoid_f7_fixed__mean,pytorch,bit158_mlp,,42,3,0.848937751004016,0.0019448161771084137,,,,,,,,,,,,,,,,,,0.4808508837595582,0.007258956429198858,,,0.9232442353028807,0.0012480446006901743,23028.0,0.0,4257.0,0.0
aggregate,binary_bit158_topo_sigmoid_f7_fixed,binary_bit158_topo_sigmoid_f7_fixed__mean,pytorch,bit158_mlp,,42,3,0.8500020080321286,0.0010379875269768708,,,,,,,,,,,,,,,,,,0.37548520136624575,0.009794482550737813,,,0.9233444232309683,0.0007145997084652673,30768.0,0.0,6337.0,0.0
aggregate,binary_bitnet_sigmoid_f7_fixed,binary_bitnet_sigmoid_f7_fixed__mean,pytorch,bitnet_mlp,,42,3,0.8453835341365462,0.000320204004261482,,,,,,,,,,,,,,,,,,0.48863525968044996,0.003065184612100974,,,0.9175844952135878,0.0006280746227575227,23028.0,0.0,4257.0,0.0
aggregate,binary_bitnet_topo_sigmoid_f7_fixed,binary_bitnet_topo_sigmoid_f7_fixed__mean,pytorch,bitnet_mlp,,42,3,0.8461004016064257,0.001389783102727824,,,,,,,,,,,,,,,,,,0.37168591748923063,0.001319427938916926,,,0.9190542730997184,0.0011581474662584927,30768.0,0.0,6337.0,0.0
aggregate,binary_hgq_mlp_64_32_32,binary_hgq_mlp_64_32_32__mean,hgq,hgq_mlp,,42,3,0.8537971887550201,0.00118171112647401,,,,,,,,,,,,,,,,,,0.496991955054303,0.013430561944962439,,,0.9276084077472836,0.00023676444280497488,147160.0,0.0,8540.0,0.0
aggregate,binary_hgq_topo_128_32,binary_hgq_topo_128_32__mean,hgq,hgq_mlp,,42,3,0.853429718875502,0.0007164708159823405,,,,,,,,,,,,,,,,,,0.49424827254066866,0.024758639965245948,,,0.9275440454079952,0.0005405306024047788,190328.0,0.0,12698.0,0.0
aggregate,binary_mlp_baseline_64_32_32,binary_mlp_baseline_64_32_32__mean,pytorch,mlp_baseline,,42,3,0.8595401606425703,0.0002639855907482324,,,,,,,,,,,,,,,,,,0.04092904428641001,0.0019930605996275105,,,0.9324737243463619,0.00011712054298054984,22940.0,0.0,4257.0,0.0
aggregate,binary_mlp_topo_128_32,binary_mlp_topo_128_32__mean,pytorch,mlp_topo,,42,3,0.8593313253012048,3.664314777284063e-05,,,,,,,,,,,,,,,,,,0.03398100069413582,0.0010323321221020212,,,0.9321333202855907,0.0003452674883167797,30510.0,0.0,6337.0,0.0
aggregate,binary_qkeras_mlp_64_32_32_b7,binary_qkeras_mlp_64_32_32_b7__mean,qkeras,qkeras_mlp,,42,3,0.8595100401606426,0.00028570564517002296,,,,,,,,,,,,,,,,,,0.2639039683466156,0.002782569287808618,,,0.9323853740443475,0.00010370286894484359,83896.0,0.0,4257.0,0.0
aggregate,binary_qkeras_mlp_binary_64_32_32,binary_qkeras_mlp_binary_64_32_32__mean,qkeras,qkeras_mlp,,42,3,0.8294417670682731,0.0012045230559544794,,,,,,,,,,,,,,,,,,0.2475420276944836,0.0030480132422021937,,,0.8886043512814417,0.006334517180870185,83896.0,0.0,4257.0,0.0
aggregate,binary_qkeras_mlp_ternary_64_32_32,binary_qkeras_mlp_ternary_64_32_32__mean,qkeras,qkeras_mlp,,42,3,0.8354518072289157,0.0022976775465038493,,,,,,,,,,,,,,,,,,0.2632185956463218,0.00767400629586322,,,0.902463337297125,0.0012353513387330234,83896.0,0.0,4257.0,0.0
aggregate,binary_qkeras_topo_128_32_b7,binary_qkeras_topo_128_32_b7__mean,qkeras,qkeras_mlp,,42,3,0.8596566265060241,0.00018819878737124081,,,,,,,,,,,,,,,,,,0.24991535736868778,0.006999947857140474,,,0.9324816450573831,0.00021077313634848254,104576.0,0.0,6337.0,0.0
aggregate,binary_qkeras_topo_binary_128_32,binary_qkeras_topo_binary_128_32__mean,qkeras,qkeras_mlp,,42,3,0.8323413654618473,0.003957158867765716,,,,,,,,,,,,,,,,,,0.23699446891744932,0.008532501801003095,,,0.8963517980740994,0.003933767421963705,104576.0,0.0,6337.0,0.0
aggregate,binary_qkeras_topo_ternary_128_32,binary_qkeras_topo_ternary_128_32__mean,qkeras,qkeras_mlp,,42,3,0.8394678714859438,0.0018016110809652157,,,,,,,,,,,,,,,,,,0.25260811982055503,0.00414047195686089,,,0.9077929388347051,0.0004813471282662733,104576.0,0.0,6337.0,0.0
aggregate,binary_topqg_bit158_sigmoid_f7_fixed,binary_topqg_bit158_sigmoid_f7_fixed__mean,pytorch,bit158_mlp,,42,3,0.8990010986906429,0.000612379932428885,,,,,,,,,,,,,,,,0.9556342790816618,0.0008487336811594287,0.4716406188284357,0.011004787687714578,,,0.9556342788547535,0.0008487339738097577,23100.0,0.0,4257.0,0.0
aggregate,binary_topqg_bit158_topo_sigmoid_f7_fixed,binary_topqg_bit158_topo_sigmoid_f7_fixed__mean,pytorch,bit158_mlp,,42,3,0.8999082744509067,0.0014880154392036197,,,,,,,,,,,,,,,,0.9567978724201396,0.0007807777802274079,0.40498089510947466,0.05260181445832206,,,0.9567978720797772,0.0007807773743039169,30892.0,0.0,6337.0,0.0
aggregate,binary_topqg_bitnet_sigmoid_f7_fixed,binary_topqg_bitnet_sigmoid_f7_fixed__mean,pytorch,bitnet_mlp,,42,3,0.8977915310102914,0.0006963773629173508,,,,,,,,,,,,,,,,0.9540473138790753,0.0004036663312704922,0.486902102517585,0.005770038902634949,,,0.9540473143328919,0.00040366614104718625,23100.0,0.0,4257.0,0.0
aggregate,binary_topqg_bitnet_topo_sigmoid_f7_fixed,binary_topqg_bitnet_topo_sigmoid_f7_fixed__mean,pytorch,bitnet_mlp,,42,3,0.897227066092794,0.0017726288981855475,,,,,,,,,,,,,,,,0.9541800950205866,0.0011862433089050988,0.3715989350651701,0.008333708570258112,,,0.9541800933187744,0.0011862462205438603,30892.0,0.0,6337.0,0.0
aggregate,binary_topqg_hgq_mlp_64_32_32,binary_topqg_hgq_mlp_64_32_32__mean,hgq,hgq_mlp,,42,3,0.9072026395454714,0.0009245005298841618,,,,,,,,,,,,,,,,0.961915344743749,0.00033563624919098376,0.4942705963427822,0.01031750206776102,,,0.961915344743749,0.0003356362491908881,147160.0,0.0,8540.0,0.0
aggregate,binary_topqg_hgq_topo_128_32,binary_topqg_hgq_topo_128_32__mean,hgq,hgq_mlp,,42,3,0.9071119219694449,0.0005013927279981996,,,,,,,,,,,,,,,,0.9615939490256494,0.0004996015073768877,0.49117036784688634,0.0178974275098344,,,0.9615939490256494,0.0004996015073769644,190328.0,0.0,12698.0,0.0
aggregate,binary_topqg_mlp_baseline_64_32_32,binary_topqg_mlp_baseline_64_32_32__mean,pytorch,mlp_baseline,,42,3,0.9096486541879601,0.0006512421341722287,,,,,,,,,,,,,,,,0.9638275559957826,0.00045697844658366255,0.04078633928050598,0.0005987777665692323,,,0.9638275556554202,0.00045697812978300317,22990.666666666668,36.95041722813605,4257.0,0.0
aggregate,binary_topqg_mlp_topo_128_32,binary_topqg_mlp_topo_128_32__mean,pytorch,mlp_topo,,42,3,0.9090673897193468,0.0004938382284533745,,,,,,,,,,,,,,,,0.9636370803172981,0.0003788195326291148,0.034029679372906685,0.0008680022645371934,,,0.9636370795609371,0.00037881914219722586,30634.0,0.0,6337.0,0.0
aggregate,binary_topqg_qkeras_mlp_64_32_32_b7,binary_topqg_qkeras_mlp_64_32_32_b7__mean,qkeras,qkeras_mlp,,42,3,0.9102635177588055,0.0006081623131556099,,,,,,,,,,,,,,,,0.9641920749560343,0.0001825056603921867,0.2576082448164622,0.01226624798275798,,,0.9641920749560343,0.00018250566039212696,83896.0,0.0,4257.0,0.0
aggregate,binary_topqg_qkeras_mlp_binary_64_32_32,binary_topqg_qkeras_mlp_binary_64_32_32__mean,qkeras,qkeras_mlp,,42,3,0.8742889589990156,0.0059397786851472486,,,,,,,,,,,,,,,,0.9354580184338107,0.0017337424745540479,0.2523862027252714,0.0014084301098521055,,,0.9354580184338109,0.0017337424745540648,83896.0,0.0,4257.0,0.0
aggregate,binary_topqg_qkeras_mlp_ternary_64_32_32,binary_topqg_qkeras_mlp_ternary_64_32_32__mean,qkeras,qkeras_mlp,,42,3,0.8852221068653044,0.0014507810662598981,,,,,,,,,,,,,,,,0.9414220111322321,0.0012184770443187264,0.2642752571652333,0.010143748424982127,,,0.9414220111322319,0.0012184770443186988,83896.0,0.0,4257.0,0.0
aggregate,binary_topqg_qkeras_topo_128_32_b7,binary_topqg_qkeras_topo_128_32_b7__mean,qkeras,qkeras_mlp,,42,3,0.9105054312948758,0.0002779399296116843,,,,,,,,,,,,,,,,0.9645048899854051,0.00016072590466442978,0.25093176246931154,0.00372102829866363,,,0.9645048899854051,0.00016072590466442978,104576.0,0.0,6337.0,0.0
aggregate,binary_topqg_qkeras_topo_binary_128_32,binary_topqg_qkeras_topo_binary_128_32__mean,qkeras,qkeras_mlp,,42,3,0.878166295396587,0.005447616527883687,,,,,,,,,,,,,,,,0.940431523187871,0.0023707359313212637,0.23917227517813444,0.006740715919317052,,,0.9404315231878712,0.0023707359313213084,104576.0,0.0,6337.0,0.0
aggregate,binary_topqg_qkeras_topo_ternary_128_32,binary_topqg_qkeras_topo_ternary_128_32__mean,qkeras,qkeras_mlp,,42,3,0.8885047391533698,0.0028457229679747145,,,,,,,,,,,,,,,,0.9462124440744439,0.0017076634714556318,0.251396456733346,0.004603489620013793,,,0.9462124440744439,0.0017076634714556914,104576.0,0.0,6337.0,0.0
aggregate,binary_topqg_xgboost_bdt_d4_100,binary_topqg_xgboost_bdt_d4_100__mean,xgboost,xgboost_bdt,,42,3,0.9032211459309808,0.00045541349070768537,,,,,,,,,,,,,,,,0.9584212238061068,0.00019559271789301133,0.18599699096133313,0.0015664393475250623,,,0.958421223087564,0.00019559236739408604,180336.33333333334,103.87171575233238,3093.3333333333335,3.0550504633038935
aggregate,binary_xgboost_bdt_d4_100,binary_xgboost_bdt_d4_100__mean,xgboost,xgboost_bdt,,42,3,0.8471947791164659,0.00024957020198976385,,,,,,,,,,,,,,,,,,0.1857806478316585,0.0013879371525285997,,,0.9207511483657939,2.574313546391408e-05,180530.33333333334,39.25981830489455,3099.3333333333335,1.1547005383792515
aggregate,bit158_mlp_f7_fixed,bit158_mlp_f7_fixed__mean,pytorch,bit158_mlp,,42,3,0.7420682730923694,0.002018569740284068,,,,,,0.943525736621034,,0.0005487862670278433,0.9334608090499504,0.002018719210849047,0.9258909790269856,0.0016561592856996793,0.8933855942762238,,0.001512426460145679,0.949485228201524,0.0004820266274240916,0.9735687966458499,0.06895673952144298,,,0.9291496694351435,0.00038833713392612176,23216.0,0.0,4389.0,0.0
aggregate,bit158_topo_f7_fixed,bit158_topo_f7_fixed__mean,pytorch,bit158_topo,,42,3,0.7412510040160644,0.000993817682429651,,,,,,0.9419041165274679,,0.0005617582739970988,0.9294181718657523,0.002965340528480492,0.9259919143908091,0.0003722330784867922,0.8929174305831914,,0.00012734578168167504,0.9508115521832293,0.0005214750712655818,0.9257045906657974,0.04107320337809357,,,0.92820863711009,0.000527506018787489,30938.0,0.0,6469.0,0.0
aggregate,bitnet_binary_f7_fixed,bitnet_binary_f7_fixed__mean,pytorch,bitnet_mlp,,42,1,0.8443493975903614,0.0,,,,,,,,,,,,,,,,,,0.5150376744568348,0.0,,,0.9166793714447415,0.0,22836.0,0.0,4290.0,0.0
aggregate,bitnet_binary_sigmoid_f7_fixed,bitnet_binary_sigmoid_f7_fixed__mean,pytorch,bitnet_mlp,,42,1,0.845210843373494,0.0,,,,,,,,,,,,,,,,,,0.48182815313339233,0.0,,,0.9168716834413151,0.0,22932.0,0.0,4257.0,0.0
aggregate,bitnet_mlp_f10_fixed,bitnet_mlp_f10_fixed__mean,onnx,bitnet_mlp,,42,1,0.7212228915662651,0.0,,,,,,0.9317012941761671,,0.0,0.8973778910574788,0.0,0.9182390460177563,0.0,0.8894090027062145,,0.0,0.9331408143163678,0.0,0.052401987835764885,0.0,,,0.9139736096547969,0.0,35086.0,0.0,4389.0,0.0
aggregate,bitnet_mlp_f10_fixed,bitnet_mlp_f10_fixed__mean,pytorch,bitnet_mlp,,42,3,0.7211686746987952,0.001341183584331603,,,,,,0.932025858527512,,0.0007456057475467301,0.9071835414026529,0.008495248014753267,0.9155589226741302,0.0023664591867899776,0.8873525580972453,,0.0017867301177189193,0.9369357365243957,0.0035204739805966287,1.2239032133171956,0.07024989988742573,,,0.9158113234451872,0.0015920258791582774,23132.0,277.1281292110204,4389.0,0.0
aggregate,bitnet_mlp_f12_fixed,bitnet_mlp_f12_fixed__mean,onnx,bitnet_mlp,,42,1,0.7251987951807229,0.0,,,,,,0.9343061752243444,,0.0,0.9108789556880479,0.0,0.9170537687773859,0.0,0.8885026964542143,,0.0,0.9360244971567986,0.0,0.05222740210592747,0.0,,,0.9173532186601584,0.0,35086.0,0.0,4389.0,0.0
aggregate,bitnet_mlp_f12_fixed,bitnet_mlp_f12_fixed__mean,pytorch,bitnet_mlp,,42,3,0.7204497991967872,0.004441782954574839,,,,,,0.9325281599722864,,0.0015546032613672311,0.907579268609808,0.003085193756840287,0.9175814189650909,0.0006771496715655573,0.8855801727039853,,0.002544074361974863,0.9345116692925521,0.0033290743811478386,1.3087452570907772,0.025127194209926207,,,0.9155561379087445,0.001582797382487699,23132.0,277.1281292110204,4389.0,0.0
aggregate,bitnet_mlp_f5_fixed,bitnet_mlp_f5_fixed__mean,onnx,bitnet_mlp,,42,1,0.7205722891566265,0.0,,,,,,0.9297785672163033,,0.0,0.9061724232456838,0.0,0.9170078110201659,0.0,0.8850029350353502,,0.0,0.9386734104793217,0.0,0.04180639423429966,0.0,,,0.9153270293993649,0.0,35086.0,0.0,4389.0,0.0
aggregate,bitnet_mlp_f5_fixed,bitnet_mlp_f5_fixed__mean,pytorch,bitnet_mlp,,42,3,0.7213755020080321,0.0011716260914912035,,,,,,0.9326920322713792,,0.0010774226315973857,0.9089983588751572,0.0044840582441789505,0.9173752507964967,0.001365002932649953,0.8866486830479327,,0.00019931817493959954,0.9368223242779633,0.0009640702386143915,1.0010182955302298,0.4528182317722538,,,0.9165073298537858,0.00025931539047315786,23205.333333333332,129.32646029847618,4389.0,0.0
aggregate,bitnet_mlp_f7_fixed,bitnet_mlp_f7_fixed__mean,onnx,bitnet_mlp,,42,1,0.7192228915662651,0.0,,,,,,0.930091345307501,,0.0,0.908585665957139,0.0,0.9124813014634046,0.0,0.8860073913676505,,0.0,0.9333922376603725,0.0,0.055131008848547935,0.0,,,0.9141115883512135,0.0,35086.0,0.0,4389.0,0.0
aggregate,bitnet_mlp_f7_fixed,bitnet_mlp_f7_fixed__mean,pytorch,bitnet_mlp,,42,5,0.7217602409638555,0.0029658792923473293,,,,,,0.9313663135750335,,0.0017906491592093459,0.908960486810902,0.0013773515010375216,0.9167324679232808,0.0015104434853799816,0.8861727731351238,,0.0018439915010755948,0.9376281813756474,0.0005981166629292477,0.49156099520623686,0.0063695085983145276,,,0.9161720445639976,0.0005134136920705337,23235.2,100.17584539199058,4389.0,0.0
aggregate,bitnet_mlp_f7_power2,bitnet_mlp_f7_power2__mean,onnx,bitnet_mlp,,42,1,0.7259156626506024,0.0,,,,,,0.9302145033673631,,0.0,0.9106627981375779,0.0,0.9177797921640436,0.0,0.8858940972417498,,0.0,0.9370945196827362,0.0,0.046673210337758064,0.0,,,0.9163291421186941,0.0,36154.0,0.0,4389.0,0.0
aggregate,bitnet_mlp_f7_power2,bitnet_mlp_f7_power2__mean,pytorch,bitnet_mlp,,42,3,0.7224859437751004,0.004378408956744444,,,,,,0.9276232487294931,,0.0023562805521158445,0.9080707773530025,0.005743699251899624,0.9161870153701872,0.002141181853511223,0.8863498619495114,,0.0006559465646110463,0.935878196242156,0.0012104481695603172,1.322552926062296,0.11339526788503373,,,0.91482181992887,0.001436938439597395,23132.0,277.1281292110204,4389.0,0.0
aggregate,bitnet_mlp_f8_fixed,bitnet_mlp_f8_fixed__mean,onnx,bitnet_mlp,,42,1,0.7227650602409639,0.0,,,,,,0.931904684806856,,0.0,0.9091641285904402,0.0,0.9161740983744825,0.0,0.8858592003403605,,0.0,0.9326106348842271,0.0,0.05267597176134586,0.0,,,0.9151425493992733,0.0,35086.0,0.0,4389.0,0.0
aggregate,bitnet_mlp_f8_fixed,bitnet_mlp_f8_fixed__mean,pytorch,bitnet_mlp,,42,3,0.7228353413654619,0.00040519978770201453,,,,,,0.9310410805973016,,0.0023763767960915155,0.9085976620835643,0.000867482663289429,0.915392172750657,0.0006977394001806335,0.8863333903113372,,0.0014231130530968027,0.9341099838807384,0.0016425916490482248,1.2013315609656274,0.02630242248953625,,,0.9150948579247197,0.0002035546659393285,23120.0,277.1281292110204,4389.0,0.0
aggregate,bitnet_topo_f7_fixed,bitnet_topo_f7_fixed__mean,pytorch,bitnet_topo,,42,3,0.7207951807228916,0.0019698795180722655,,,,,,0.9220438218441337,,0.007993855759666353,0.9055500480760972,0.006425615507215554,0.9150751777699014,0.0006565563575407662,0.8865554293474668,,0.0008336849565887631,0.9384603781924294,0.002836886140996093,0.9640590523680052,0.08775749089912077,,,0.9135369710460058,0.00204177682955707,30938.0,0.0,6469.0,0.0
aggregate,deepsets_hlf,deepsets_hlf__mean,pytorch,deepsets_hlf,,42,3,0.7524036144578313,0.0017136727833741302,,,,,,0.9480606436117522,,0.0004957677491366757,0.9410099662697782,0.0008916999296683871,0.9292291408883914,0.00114494239674176,0.8961851898533407,,0.0011143235856359895,0.9561351972542184,0.0006248529561484595,0.15595180944850048,0.0026273547154977974,,,0.9341240275754962,0.0008132886911392092,26780.0,0.0,5349.0,0.0
aggregate,hgq_mlp,hgq_mlp__mean,hgq,hgq_mlp,,42,3,0.7614297188755019,0.0001392509112256387,,,,,,0.9522401895323501,,0.00021625021981091383,0.9459381531050371,0.0004614019642465249,0.9372375676864109,0.0004155225230617135,0.9008129992065143,,0.00010116810955103046,0.9599480140447811,0.0002213859137569864,2.582875507262846,0.13409832888454337,,,0.9392353847150187,0.00015525210159185156,149264.0,0.0,8804.0,0.0
aggregate,hgq_mlp_topo,hgq_mlp_topo__mean,hgq,hgq_mlp,,42,1,0.7617530120481928,0.0,,,,,,,,,,,,,,,,,,0.4946861658245325,0.0,,,0.9394844486587992,0.0,193616.0,0.0,12962.0,0.0
aggregate,jetformer_hlf,jetformer_hlf__mean,pytorch,jetformer_hlf,,42,3,0.7695321285140562,0.0002165604698969528,,,,,,0.9556138106235844,,0.00022517342038834044,0.9504642889507814,0.00042460126947324513,0.942953990800238,0.0003877598975611829,0.9074727102440829,,0.0005735491798860777,0.9648280871147481,0.00023089572761335623,1.4949158933013678,0.12128483612006379,,,0.9442665775466871,0.0002953698124371674,256690.0,0.0,59621.0,0.0
aggregate,linformer_hlf,linformer_hlf__mean,pytorch,linformer_hlf,,42,3,0.768359437751004,0.0002486962180533695,,,,,,0.9549344695571,,0.0003055626152059479,0.9498781970228073,0.00029928161534315776,0.9419250530022262,0.000232001897880247,0.9068111210040767,,0.00022857248939031142,0.9643051547259193,9.79007415229948e-05,1.0779706047226985,0.1913974861998732,,,0.9435707990624259,0.00014072514642423926,89273.0,0.0,18765.0,0.0
aggregate,mlp_baseline,mlp_baseline__mean,pytorch,mlp_baseline,,42,3,0.7664236947791165,0.0002576548583509358,,,,,,0.9538885388819233,,0.0003249918798864666,0.9482706342237143,0.0004635291034261705,0.9403172238441213,0.00027717400440976323,0.9049292498104213,,0.00031793198938219,0.9629724816147721,0.00037075784485561287,0.0939184835491081,0.004246415894291601,,,0.9420756256749904,0.0003047802485079409,22940.0,0.0,4389.0,0.0
aggregate,mlp_mixer_hlf,mlp_mixer_hlf__mean,pytorch,mlp_mixer_hlf,,42,3,0.7671425702811244,0.00010577965615313979,,,,,,0.9546249150860721,,0.0002664284906489363,0.9494011089342846,4.617334933002394e-05,0.9411574300411751,0.0004711812639049879,0.9057757825690418,,0.00017132732055997378,0.9639605919095019,0.0002783827982997843,0.8040387627358238,0.027051665202798322,,,0.9429839657080151,0.00015085991273269228,61144.0,0.0,12037.0,0.0
aggregate,mlp_topo,mlp_topo__mean,pytorch,mlp_topo,,42,3,0.7663413654618475,0.00020271181307460935,,,,,,0.9539761591382107,,0.00018282577838154367,0.9485055492509952,0.0003817218836950434,0.9405090399289943,0.0003789465079183653,0.9046642891096709,,0.0003942139752224647,0.9631175931712449,0.0002345899684306483,0.09201704167450468,0.015231781085740656,,,0.9421545261198231,0.000191072187055123,30626.0,0.0,6469.0,0.0
aggregate,multihead_attention_hlf,multihead_attention_hlf__mean,pytorch,multihead_attention_hlf,,42,3,0.7686586345381526,0.0006967234904893355,,,,,,0.9552498695716786,,0.000155288248840701,0.9501974108236523,0.00018799860359471006,0.9423265937961572,0.0007245378078024732,0.9071216918130531,,0.00036409244786868853,0.9644644529541382,0.0004576384809644816,1.0099171622035403,0.02724691618076964,,,0.943872003791736,0.0003441722699638455,90070.0,0.0,18917.0,0.0
aggregate,qkeras_mlp,qkeras_mlp__mean,qkeras,qkeras_mlp,,42,3,0.7657891566265059,0.0004797768267171248,,,,,,0.9534764492216307,,0.0002743801189829897,0.9483819618690585,0.0002895365000416648,0.9398243664544416,0.0002338082126107609,0.9043777285485203,,0.00013271567873027713,0.9627478205353633,0.00020832491968602316,0.5533088074686626,0.043368138860855936,,,0.941761665325803,0.00020376593928361203,85944.0,0.0,4389.0,0.0
aggregate,qkeras_mlp_b10,qkeras_mlp_b10__mean,qkeras,qkeras_mlp,,42,3,0.766277108433735,0.00010026094564515599,,,,,,0.9541426817997447,,4.263017511743195e-05,0.9486540941259806,0.00010367206649331065,0.9403414593274114,0.00010680552591796115,0.9048962193659742,,5.964867424674248e-05,0.9632444872470924,0.00020808805138680425,0.5464562000706792,0.015640713136936636,,,0.9422557883732408,7.086062847772099e-05,85944.0,0.0,4389.0,0.0
aggregate,qkeras_mlp_b12,qkeras_mlp_b12__mean,qkeras,qkeras_mlp,,42,3,0.7663112449799198,0.0004270456958244479,,,,,,0.9542008584496976,,8.835272443369158e-05,0.9487240247711096,2.7735177472253572e-05,0.9404156318944326,0.0002804525083974883,0.9049224530577519,,0.00018980051125247992,0.9633316720183474,0.00022912833403808167,0.5369202392175794,0.004249933887448528,,,0.9423189280382678,0.00012632453796126872,85944.0,0.0,4389.0,0.0
aggregate,qkeras_mlp_b5,qkeras_mlp_b5__mean,qkeras,qkeras_mlp,,42,3,0.7639999999999999,0.0006762299751137188,,,,,,0.9530412747558835,,0.000344554085284014,0.9474819033041874,0.0001676665251972234,0.9386663854863015,0.0003912497622648052,0.9031594680903706,,0.0004016918688433952,0.9616947713595475,0.00047574664215455813,0.5246785973819593,0.03709372520807113,,,0.9408087605992582,0.00012465381810707765,85944.0,0.0,4389.0,0.0
aggregate,qkeras_mlp_b7,qkeras_mlp_b7__mean,qkeras,qkeras_mlp,,42,3,0.7663413654618475,0.00031546561801931174,,,,,,0.9541270109745964,,0.0002621912524926896,0.948595885680129,0.0002758896826118034,0.9402173822854585,0.00017758396740867935,0.9047348098417984,,0.00032000705310477814,0.9632058574935747,0.0002849280167283304,0.5927634006366134,0.14595648073858,,,0.9421761892551114,0.00023925553110347097,85944.0,0.0,4389.0,0.0
aggregate,qkeras_mlp_b8,qkeras_mlp_b8__mean,qkeras,qkeras_mlp,,42,3,0.7663815261044177,0.0005100717822155295,,,,,,0.9542432144804032,,0.00021585945342478846,0.9487238653850453,0.00015012956591942516,0.9403336907607417,0.00016474564887774358,0.9046615010840542,,0.00014459813801523982,0.9630905208300086,0.00033525492026761125,0.5571872778236866,0.01668253160890789,,,0.9422105585080506,0.00014268613159262774,85944.0,0.0,4389.0,0.0
aggregate,qkeras_mlp_binary,qkeras_mlp_binary__mean,qkeras,qkeras_mlp,,42,1,0.6310963855421686,0.0,,,,,,,,,,,,,,,,,,0.23272042907774448,0.0,,,0.8552876615264168,0.0,85944.0,0.0,4389.0,0.0
aggregate,qkeras_mlp_ternary,qkeras_mlp_ternary__mean,qkeras,qkeras_mlp,,42,1,0.7087168674698795,0.0,,,,,,,,,,,,,,,,,,0.25378400832414627,0.0,,,0.8978599687779921,0.0,85944.0,0.0,4389.0,0.0
aggregate,qkeras_mlp_topo,qkeras_mlp_topo__mean,qkeras,qkeras_mlp,,42,1,0.765289156626506,0.0,,,,,,,,,,,,,,,,,,0.23663655668497086,0.0,,,0.941976262670283,0.0,104904.0,0.0,6469.0,0.0
